Date,Open,High,Low,Close,Volume
2000-07-14,0.8584224861134354,0.8865981282895095,0.8546659277688543,0.8668754696846008,190276800
2000-07-17,0.8753280901844388,0.8837802667477647,0.8584220316752987,0.8762672543525696,260002400
2000-07-18,0.879085177534398,0.8847199653135309,0.8546659915635184,0.8603007793426514,318404800
2000-07-19,0.8293076635655867,0.8537267985698572,0.7776519997607345,0.791739821434021,457872800
2000-07-20,0.8264901463993131,0.8574832290742052,0.8133414412347216,0.8283684253692627,465572800
2000-07-21,0.8168631666641852,0.8358823014497252,0.7954970234370923,0.8048883676528931,196235200
2000-07-24,0.7898615514259447,0.79455722452752,0.7137867015683259,0.7316319346427917,412171200
2000-07-25,0.7560509471990033,0.7607466195383051,0.7372666026169206,0.752293586730957,211607200
2000-07-26,0.7490066110776128,0.7701388169085113,0.7400839959888357,0.752293586730957,210470400
2000-07-27,0.7513545668978888,0.8001928356968879,0.749476287694087,0.7814084887504578,294985600
2000-07-28,0.785635419108215,0.7889223951212131,0.704395368248715,0.7259962558746338,237893600
2000-07-31,0.7386754506984691,0.7757737626514354,0.7325711305804254,0.7635641694068909,155299200
2000-08-01,0.7560510915956841,0.7687294143490392,0.7400841373360199,0.7410233020782471,137284000
2000-08-02,0.7363276128415708,0.7504154347772227,0.7090910835337481,0.710030198097229,162355200
2000-08-03,0.6846718183438406,0.722239706967253,0.6649492110027873,0.7213005423545837,339897600
2000-08-04,0.7433715582194454,0.7701385412120509,0.6959420092325463,0.7119081020355225,263121600
2000-08-07,0.7194222971384528,0.7372666250080145,0.7090909850499519,0.7203614115715027,187348000
2000-08-08,0.7203615515548271,0.7213006661703691,0.6959424147420777,0.7025163173675537,176674400
2000-08-09,0.7231789203831528,0.7278745936140703,0.7100302127398227,0.7137867212295532,379640800
2000-08-10,0.7213004864827374,0.7278744376288766,0.711908339500236,0.7147257328033447,251714400
2000-08-11,0.7039258816711785,0.7213006811403144,0.6846719500818237,0.716605007648468,238056000
2000-08-14,0.7151955756635452,0.7166050753619214,0.69594249494674,0.7072129249572754,156660000
2000-08-15,0.7100302210963715,0.720361534954411,0.6987597926444313,0.7015771865844727,114200800
2000-08-16,0.7043952517470782,0.7363274469968191,0.7034560872367894,0.7288135290145874,143673600
2000-08-17,0.726935386225921,0.7879832977885082,0.7259962716981679,0.7729563117027283,270900000
2000-08-18,0.7720172627783339,0.7785911653479048,0.7494763553883583,0.7513546347618103,190176000
2000-08-21,0.7551114007949816,0.7748349209284062,0.7457201010425715,0.7588688135147095,134467200
2000-08-22,0.760746675536584,0.7936180395562209,0.7569901674836252,0.7767127752304077,276802400
2000-08-23,0.7734259597605082,0.8227338153530993,0.7673207367238236,0.8161590099334717,236863200
2000-08-24,0.8215589490870576,0.8509093489209113,0.8020710821180534,0.8431606888771057,310766400
2000-08-25,0.8490310627832475,0.8640579970043468,0.8471519310910707,0.8537266850471497,334460000
2000-08-28,0.8603006537340018,0.8865980650194658,0.8574832602557904,0.8725101947784424,359004800
2000-08-29,0.8696928357883292,0.8931728545266935,0.8668754421983926,0.8894163966178894,267030400
2000-08-30,0.8865976584554573,0.9016254889368156,0.8821367791341773,0.8941115736961365,285392800
2000-08-31,0.8861286120571727,0.9241660879564381,0.8856590296894882,0.915713906288147,419596800
2000-09-01,0.9213484070979046,0.9560987955997976,0.9185310140859975,0.9532814025878906,256872000
2000-09-05,0.941541758723051,0.9636122307821943,0.9354364855988034,0.9382538795471191,298642400
2000-09-06,0.9222878000804394,0.9373148377907708,0.867814738222147,0.8781460523605347,355404000
2000-09-07,0.8884772279395674,0.9401328877255887,0.8753285218352468,0.931679904460907,217464800
2000-09-08,0.9260443821906236,0.9260443821906236,0.879085239271887,0.8847200274467468,195518400
2000-09-11,0.8819026111547533,0.9072608626867901,0.8734495262551341,0.8781460523605347,187381600
2000-09-12,0.8617101718294482,0.902565034169432,0.8565440645100655,0.8678145408630371,187997600
2000-09-13,0.8527877477896606,0.8941120989229183,0.8527877477896606,0.8715712428092957,305984000
2000-09-14,0.8800242635976397,0.8959903654424136,0.8537268478258142,0.8544312715530396,426552000
2000-09-15,0.8678147184544591,0.8743894736488637,0.8152198870329768,0.8300120830535889,394514400
2000-09-18,0.83024687441744,0.9128956301173705,0.82742948046453,0.9114869832992554,424536000
2000-09-19,0.8978684854359422,0.9091388611748114,0.8800240582382549,0.9006866812705994,271510400
2000-09-20,0.8927034160982382,0.9232269738896798,0.8800242902081856,0.9173574447631836,227388000
2000-09-21,0.8790852438135303,0.8959904109589242,0.8302469183479166,0.8518486618995667,510490400
2000-09-22,0.7560510234619562,0.7879832738784255,0.7513545481156473,0.7842267155647278,726700800
2000-09-25,0.7926789376250444,0.8340033383430094,0.7823484769643528,0.8039494156837463,435551200
2000-09-26,0.8011320046604459,0.8227337454488838,0.7720171971749753,0.7729563117027283,290936800
2000-09-27,0.7776520344428467,0.7926789713323033,0.7250572035880156,0.7353885173797607,402259200
2000-09-28,0.7410232737129921,0.8086458912735176,0.723178893502034,0.8039494156837463,979585600
2000-09-29,0.423575999893223,0.4357855918410526,0.38131248690779823,0.38694727420806885,7421640800
2000-10-02,0.4010359008415386,0.40197504024917763,0.35313675647325654,0.36440718173980713,2424788800
2000-10-03,0.3747384800427467,0.3756776194187205,0.33341326276298294,0.33529236912727356,2038120000
2000-10-04,0.33623160397888163,0.35689335325474547,0.3287176843042727,0.3550150990486145,1466024000
2000-10-05,0.35313683736669493,0.3681637986268811,0.3305959315117985,0.33153507113456726,873006400
2000-10-06,0.3409272572126311,0.3446837907611255,0.3155689817257357,0.33341336250305176,612656800
2000-10-09,0.3399880310694155,0.3437445383060604,0.317447131791619,0.3268393278121948,597564800
2000-10-10,0.32496115004905907,0.33717071774988283,0.30805505653344595,0.313690721988678,691101600
2000-10-11,0.3024201759313875,0.3155688792327521,0.2873932190053945,0.29490625858306885,1198422400
2000-10-12,0.30523758418743185,0.31275150191188067,0.29302801962677805,0.3005419373512268,1191064000
2000-10-13,0.30429851732416413,0.33247421075733596,0.30054200899142625,0.33153507113456726,1247752800
2000-10-16,0.335292430792554,0.34938027639798386,0.32120373249546247,0.3230828642845154,820176000
2000-10-17,0.32590027856060816,0.3296568119149311,0.2958463314217605,0.3024202585220337,601720000
2000-10-18,0.2920889453757216,0.3165081050226688,0.28175763222940947,0.3024202585220337,834265600
2000-10-19,0.28786282552746373,0.2977245553286542,0.2751836771872331,0.28457584977149963,1506724800
2000-10-20,0.28645418842502335,0.30617682452034894,0.2845759090080192,0.2930281162261963,791263200
2000-10-23,0.30453332330671723,0.3089950580745762,0.2920889640551128,0.3061768114566803,551292000
2000-10-24,0.3108732103025,0.31369062838310785,0.28269754982589357,0.2836366891860962,804451200
2000-10-25,0.2864541588625208,0.28833241300651546,0.27706198529249215,0.2780010998249054,663969600
2000-10-26,0.2826976254953632,0.28363676510694463,0.2629741387437245,0.2780010998249054,721851200
2000-10-27,0.28363669552158843,0.2883323422691636,0.2686088603563399,0.2789401710033417,744503200
2000-10-30,0.28739330030114363,0.2996028677043681,0.28175763498327683,0.29021069407463074,639189600
2000-10-31,0.29678564410202957,0.3042986901127744,0.2892717203198889,0.2939673960208893,885880800
2000-11-01,0.29208897098479253,0.31369073877973713,0.29208897098479253,0.3080550730228424,575366400
2000-11-02,0.3174471409965704,0.3371706228000593,0.31650802669975847,0.33529236912727356,590693600
2000-11-03,0.3456228855558143,0.3456228855558143,0.32965678616474725,0.33435243368148804,515821600
2000-11-06,0.33717069398528077,0.3399881127080303,0.3136906998790024,0.3221437335014343,393478400
2000-11-07,0.32308288389993234,0.3277785317701655,0.3127515707828707,0.32026463747024536,301963200
2000-11-08,0.3212038893166893,0.3221438820159788,0.2977247119985749,0.3014812469482422,422088800
2000-11-09,0.2986638338430845,0.3080551581065469,0.286454262116475,0.3033595085144043,476834400
2000-11-10,0.29091487133791294,0.2986635523472489,0.2864539921283722,0.2864539921283722,422251200
2000-11-13,0.28175756418114184,0.30054193179950944,0.2742445243661648,0.29114973545074463,431816000
2000-11-14,0.2996027840627141,0.3080549630235371,0.293967145397346,0.30429843068122864,409001600
2000-11-15,0.30101157195141387,0.3033594085131183,0.2892715615303157,0.2986637353897095,282357600
2000-11-16,0.2930280768571798,0.2977245773021694,0.2836367562714176,0.2855150103569031,239372000
2000-11-17,0.28833241300651546,0.28927155261809695,0.274244591536916,0.2780010998249054,446180000
2000-11-20,0.27940979245621056,0.2930280552302891,0.2742445627533852,0.28457584977149963,408066400
2000-11-21,0.2883324661622626,0.2930281400066761,0.2817576851357114,0.2826976776123047,301952000
2000-11-22,0.2826976254953632,0.2873932984741022,0.2761228456809107,0.2780010998249054,280532000
2000-11-24,0.2834019757359246,0.29302808784811785,0.2826976272925529,0.29021069407463074,160932800
2000-11-27,0.29866376141189527,0.2996029011342369,0.27800113261176856,0.28081855177879333,258792800
2000-11-28,0.2808184296426971,0.2855149287452381,0.2695488331135865,0.2709575295448303,269124800
2000-11-29,0.2718966275507085,0.2751835770311861,0.25921748382518967,0.2639131546020508,492150400
2000-11-30,0.2507645650140773,0.2554602127937304,0.24231150619233668,0.24794717133045197,809597600
2000-12-01,0.25546017579887886,0.2629740939448824,0.25264278252325856,0.2564001679420471,385705600
2000-12-04,0.2582784424470285,0.2582784424470285,0.24700801575052458,0.25076454877853394,371520800
2000-12-05,0.2545212069936939,0.2620351043579253,0.2460689972536323,0.25546032190322876,613978400
2000-12-06,0.2197714716331824,0.22540625881277168,0.2103792986158094,0.21507497131824493,1374464000
2000-12-07,0.21695407804338776,0.2235280047792975,0.2103792986158094,0.21507497131824493,408917600
2000-12-08,0.22258887172669145,0.23010279093013575,0.21695408438246208,0.22634540498256683,435624000
2000-12-11,0.22822368144989014,0.23104192778035462,0.22352800866581027,0.22822368144989014,332511200
2000-12-12,0.22916276180594314,0.24043321245300556,0.22540622915410782,0.23104189336299896,386260000
2000-12-13,0.23385933331672892,0.23385933331672892,0.22352802003779793,0.22540627419948578,344887200
2000-12-14,0.2258758299967959,0.22916278066314924,0.2169540673494339,0.2169540673494339,263317600
2000-12-15,0.21883237330872507,0.22071065277526683,0.21037933825497224,0.2113184779882431,513945600
2000-12-18,0.21883232581454046,0.21977146534398556,0.2094401656055261,0.21413582563400269,325808000
2000-12-19,0.21601408978534664,0.22916279619170155,0.21037930250167847,0.21037930250167847,374007200
2000-12-20,0.2070923937374726,0.2197715337038014,0.2047445567231494,0.21601414680480957,565331200
2000-12-21,0.2141358721088843,0.2254063012832783,0.2085010713280162,0.2113184779882431,366844800
2000-12-22,0.21225756713843882,0.22540627419948575,0.21225756713843882,0.22540627419948578,318052000
2000-12-26,0.22352801398996835,0.22540626810083766,0.2141358405855825,0.2207106202840805,216815200
2000-12-27,0.21554457351703865,0.222588911652565,0.21319673667608804,0.222588911652565,325466400
2000-12-28,0.21601413085356,0.22446719115699426,0.21507501618051733,0.222588911652565,305177600
2000-12-29,0.22071050123778446,0.22540614652181584,0.21789310905153478,0.22352789342403412,630336000
2001-01-02,0.22352789342403412,0.2291626777965335,0.2188322230608485,0.22352789342403412,452312000
2001-01-03,0.21789322725425372,0.25076456777362294,0.2169540876563213,0.24606889486312866,817073600
2001-01-04,0.2726010570476012,0.2780010524661521,0.25264278252325856,0.2564001679420471,739396000
2001-01-05,0.2545211010861848,0.2610958808050825,0.24137239434009583,0.24606889486312866,412356000
2001-01-08,0.25452106921283585,0.25522541755328854,0.23949408515269208,0.24888625741004944,373699200
2001-01-09,0.25264276094442634,0.26508711625986275,0.2488862285380659,0.25827839970588684,588929600
2001-01-10,0.2507645363706998,0.25546018361399636,0.24137236411334245,0.24888625741004944,580781600
2001-01-11,0.24419064013402986,0.278001095087371,0.24419064013402986,0.27048805356025696,803734400
2001-01-12,0.26860885755358765,0.2704879889878495,0.2564001460422875,0.25827839970588684,423376800
2001-01-16,0.2620350367049684,0.2742446308604575,0.2554602559477676,0.25733938813209534,306118400
2001-01-17,0.2639132313272245,0.2639132313272245,0.24794713347954478,0.25264278054237366,840873600
2001-01-18,0.26766984329087634,0.28175766642196376,0.26485242412385157,0.28081855177879333,1227010400
2001-01-19,0.2920889765176942,0.29396725593469836,0.2808185476405457,0.2930281162261963,776664000
2001-01-22,0.286454139919959,0.2949063206277639,0.27706196697101343,0.2892715334892273,519327200
2001-01-23,0.29021071668253806,0.31462985339127925,0.2864541829988588,0.3080550730228424,879530400
2001-01-24,0.30993420509605785,0.31087331970759996,0.29396725036621735,0.3080550730228424,717091200
2001-01-25,0.3089951012276904,0.3089951012276904,0.296785531457843,0.2996029257774353,489708800
2001-01-26,0.29302825586485265,0.29772475917888347,0.2864543249309618,0.2939673960208893,482820800
2001-01-29,0.29396731234277224,0.3268395157317575,0.29396731234277224,0.3259003758430481,855528800
2001-01-30,0.3240219097659694,0.3305958350488397,0.31369062455497415,0.3268393278121948,692423200
2001-01-31,0.32308281252869236,0.33810977019642774,0.32214367313044096,0.3249610662460327,730704800
2001-02-01,0.31087322993576205,0.32308281984350135,0.3080549840648382,0.31744715571403503,369695200
2001-02-02,0.3174472715180403,0.3296568658798104,0.3080550964426005,0.30993422865867615,427341600
2001-02-05,0.3080551581065469,0.3089951507486724,0.29678557902206293,0.3033595085144043,286115200
2001-02-06,0.3028897548762549,0.32143847943759796,0.30054194394621414,0.31744715571403503,462711200
2001-02-07,0.3104036150829936,0.31369058990089,0.297724470361256,0.31181231141090393,393887200
2001-02-08,0.3089949187550832,0.31650798255671075,0.3033592807520558,0.31181231141090393,604128000
2001-02-09,0.3080551463862264,0.31275167357088746,0.2808186091981325,0.28739339113235474,590083200
2001-02-12,0.2864542557022526,0.30054210701360873,0.2826977210651477,0.29584643244743347,274120000
2001-02-13,0.29960296239443673,0.30711603155103395,0.2855151113036173,0.28739339113235474,237070400
2001-02-14,0.2883324427628567,0.29490637056402963,0.27800112851503944,0.2930281162261963,309120000
2001-02-15,0.2958464570633307,0.3089951695396547,0.2958464570633307,0.3014812469482422,311416000
2001-02-16,0.2855150103569031,0.2930280768571798,0.28175762441507246,0.2855150103569031,263911200
2001-02-20,0.28833235202739754,0.29208888460008986,0.27330539412425275,0.27518364787101746,314893600
2001-02-21,0.2742445181300639,0.2996027856052239,0.2742445181300639,0.2836366891860962,390258400
2001-02-22,0.2864542116720009,0.29114986043724156,0.2704881080357956,0.2826976776123047,431961600
2001-02-23,0.27987943064544973,0.28363681739702196,0.2742446420954918,0.2826976776123047,293865600
2001-02-26,0.28645418842502335,0.2958463629643385,0.2789402682235415,0.2930281162261963,206438400
2001-02-27,0.2897410389179888,0.2920888748323025,0.280818449878746,0.29114973545074463,348516000
2001-02-28,0.2911497593632877,0.2920888988219784,0.2723662679728773,0.2742445468902588,508233600
2001-03-01,0.267669773687157,0.2817575931549072,0.2582784290641691,0.2817575931549072,330461600
2001-03-02,0.2751836878720569,0.3071159122251443,0.27424457340174513,0.2892715334892273,406201600
2001-03-05,0.2911498243866811,0.3080550657143741,0.2892715701289873,0.3061768114566803,324172800
2001-03-06,0.3113428550112413,0.33153504498527636,0.31087327269731024,0.3230828642845154,731802400
2001-03-07,0.3202645566489116,0.3249610560256589,0.3118123524888047,0.31932541728019714,419540800
2001-03-08,0.3108733711181969,0.3174472998820047,0.3071160092005246,0.3127516508102417,204859200
2001-03-09,0.30993409442575814,0.3108732087019642,0.30054192341808156,0.30429843068122864,299135200
